422,Ariana Grande ,God is a woman,227,26.0,4,0,1528413,1.20468984E8
819,Polo G ,Go Stupid,171,0.0,22,0,713664,6.4303528E7
644,YG ,Go Loko,182,0.0,14,0,794733,8.2520209E7
250,Post Malone ,Go Flex,673,0.0,19,0,687250,1.74710816E8
423,Chris Brown ,Go Crazy,345,0.0,19,0,611457,1.20431219E8
748,Macklemore ,Glorious,176,0.0,19,0,720249,7.0465882E7
279,Joji ,Glimpse of Us,201,83.0,1,(x16),2474076,1.63315058E8
968,Megan Thee Stallion ,Girls in the Hood,182,0.0,23,0,576312,5.4466651E7
699,Drake ,Girls Want Girls,136,14.0,1,(x2),6146233,7.5092582E7
218,Maroon 5 ,Girls Like You,383,20.0,6,0,1263800,1.86579571E8
898,21 Savage ,Ghostface Killers,142,7.0,2,(x1),1268794,5.8263736E7
277,Justin Bieber ,Ghost,399,4.0,9,0,895735,1.63964781E8
353,Doja Cat ,Get Into It (Yuh),391,0.0,16,0,751498,1.38640495E8
887,Ed Sheeran ,Galway Girl,169,8.0,2,(x1),1192214,5.8839949E7
989,6ix9ine ,GUMMO,174,0.0,48,0,519071,5.2433571E7
964,DJ Khaled ,GREECE,127,2.0,9,0,1081321,5.4717916E7
976,6ix9ine ,GOOBA,112,12.0,3,(x4),1512145,5.3917148E7
435,The Kid LAROI ,GO,350,0.0,12,0,833612,1.17833168E8
712,Flo Rida ,GDFR,338,77.0,4,0,464052,7.4323833E7
839,J. Cole ,G.O.M.D.,548,0.0,20,0,239212,6.2257754E7
738,Lil Uzi Vert ,Futsal Shuffle 2020,86,31.0,1,(x7),2596025,7.146256E7
21,XXXTENTACION ,Fuck Love,1406,9.0,5,0,2438715,4.73417295E8
978,Tee Grizzley ,From The D To The A,267,0.0,93,0,282746,5.3814866E7
929,Lil Baby ,Freestyle,195,0.0,51,0,400272,5.6582499E7
518,Lil Dicky ,Freaky Friday,192,23.0,5,0,1228612,1.01868561E8
240,Surf Curse ,Freaks,556,0.0,29,0,466842,1.78535641E8
885,Rihanna ,FourFiveSeconds,353,24.0,4,0,624581,5.8968144E7
361,Luke Combs ,Forever After All,403,7.0,2,(x5),2346240,1.37048398E8
99,Pop Smoke ,For The Night,512,116.0,2,(x2),1450903,2.74720487E8
857,DJ Khaled ,For Free,183,0.0,15,0,568776,6.1140237E7
927,ERNEST ,Flower Shops,214,0.0,34,0,420148,5.6799282E7
718,Polo G ,Flex,194,0.0,18,0,690330,7.3669856E7
555,Kanye West ,Flashing Lights,338,0.0,48,0,421366,9.6363563E7
665,Tee Grizzley ,First Day Out,336,0.0,67,0,325093,7.944042E7
208,Jack Harlow ,First Class,231,77.0,1,(x11),5962326,1.95314542E8
544,Bruno Mars ,Finesse  Remix; feat. Cardi B,181,34.0,2,(x7),1262874,9.7451275E7
566,Future ,Fine China,213,7.0,2,(x1),1715989,9.4225744E7
394,José Feliciano ,Feliz Navidad,222,11.0,6,0,3233033,1.28148147E8
637,Calvin Harris ,Feels,153,10.0,9,0,892294,8.3941364E7
388,Portugal. The Man ,Feel It Still,331,0.0,13,0,756792,1.29571919E8
365,Ski Mask The Slump God ,Faucet Failure,415,0.0,25,0,671084,1.36293354E8
287,Kanye West ,Father Stretch My Hands Pt. 1,607,12.0,4,0,855048,1.61479699E8
723,Jonas Blue ,Fast Car,218,0.0,24,0,497089,7.2978752E7
476,Walker Hayes ,Fancy Like,303,0.0,20,0,632758,1.09183937E8
627,Kanye West ,Famous,322,11.0,2,(x1),972754,8.5209688E7
442,Lil Peep ,Falling Down  Bonus Track,236,20.0,1,(x6),2158263,1.16066331E8
356,Harry Styles ,Falling,501,3.0,4,0,1454982,1.38072456E8
149,Trevor Daniel ,Falling,455,76.0,4,0,1101319,2.34818302E8
100,Drake ,Fake Love,525,121.0,1,(x15),1527349,2.74318587E8
378,Drake ,Fair Trade,301,33.0,2,(x2),5616734,1.32758753E8
970,Alan Walker ,Faded,245,0.0,38,0,326390,5.4100218E7
514,Marshmello ,FRIENDS,234,0.0,15,0,789940,1.02354557E8
183,6ix9ine ,FEFE,271,66.0,2,(x20),2188635,2.06222122E8
369,Lil Tjay ,F.N,442,0.0,23,0,703283,1.35359031E8
656,Future ,F*ck Up Some Commas,549,0.0,42,0,220868,8.081283E7
204,Bryson Tiller ,Exchange,837,0.0,22,0,452260,1.96861471E8
991,YFN Lucci ,Everyday We Lit,245,0.0,95,0,253281,5.2259968E7
713,Logic ,Everyday,185,8.0,4,0,1481252,7.4094592E7
840,Tears For Fears ,Everybody Wants To Rule The World,193,0.0,44,0,400855,6.2256647E7
775,Neon Trees ,Everybody Talks,304,0.0,114,0,255596,6.8460789E7
142,XXXTENTACION ,Everybody Dies In Their Nightmares,772,3.0,6,0,2023396,2.38214306E8
908,Logic ,Everybody,212,0.0,17,0,902208,5.7990129E7
910,Lil Uzi Vert ,Erase Your Social,268,0.0,52,0,298133,5.7980501E7
276,Calboy ,Envy Me,440,0.0,22,0,669228,1.6414994E8
578,Drake ,Energy,458,31.0,1,(x1),644639,9.2386459E7
524,Imagine Dragons ,Enemy,231,70.0,5,0,682385,1.00835953E8
463,Post Malone ,Enemies,255,21.0,3,(x3),3198197,1.1133332E8
221,BØRNS ,Electric Love,737,0.0,39,0,460526,1.85017224E8
372,Bad Bunny ,Efecto,236,16.0,9,0,1315548,1.3474383E8
238,G,Eazy  No Limit,373,79.0,2,(x8),1151926,1.78639729E8
722,G,Eazy  I Mean It,551,0.0,58,0,210930,7.3181646E7
611,G,Eazy  Him & I,156,42.0,3,(x2),1038353,8.6593035E7
260,Adele ,Easy On Me,246,73.0,1,(x29),5435431,1.73180228E8
71,benny blanco ,Eastside,672,15.0,7,0,1071306,3.08890413E8
377,The Weeknd ,Earned It (Fifty Shades Of Grey),532,103.0,2,(x2),612611,1.32827332E8
765,DJ Khaled ,EVERY CHANCE I GET,187,0.0,18,0,700416,6.9197219E7
638,Kendrick Lamar ,ELEMENT.,188,15.0,3,(x7),2793051,8.3917996E7
185,"Tyler The Creator ",EARFQUAKE,526,34.0,1,(x7),2210014,2.04484344E8
150,Bad Bunny ,DÁKITI,596,42.0,1,(x6),1499819,2.34636216E8
384,BTS ,Dynamite,332,14.0,3,(x3),1824254,1.31917493E8
817,ZAYN ,Dusk Till Dawn,158,0.0,15,0,764030,6.4438774E7
160,A Boogie Wit da Hoodie ,Drowning,591,0.0,18,0,674840,2.25834058E8
14,Lil Baby ,Drip Too Hard (Lil Baby & Gunna),1453,122.0,1,(x6),1759294,5.83443174E8
145,Fleetwood Mac ,Dreams  2004 Remaster,781,17.0,6,0,1032229,2.36167945E8
795,One Direction ,Drag Me Down,234,27.0,1,(x1),1172195,6.6521288E7
739,Drake ,Don’t Matter To Me,101,21.0,2,(x4),3466023,7.1300622E7
612,Maroon 5 ,Don't Wanna Know,188,31.0,6,0,761274,8.6541563E7
882,Queen ,Don't Stop Me Now  Remastered,242,0.0,60,0,354346,5.9228501E7
577,Journey ,Don't Stop Believin',419,0.0,82,0,315881,9.302047E7
91,Dua Lipa ,Don't Start Now,646,47.0,4,0,1220899,2.84754771E8
614,Kent Jones ,Don't Mind,197,44.0,7,0,880527,8.6485934E7
124,The Chainsmokers ,Don't Let Me Down,568,141.0,4,0,981448,2.51672744E8
996,Ed Sheeran ,Don't,328,0.0,15,0,245898,5.1816937E7
110,Bryson Tiller ,Don't,1008,37.0,7,0,649135,2.6444422E8
552,Band Aid ,Do They Know It's Christmas?  1984 Version,204,2.0,7,0,2071624,9.6606504E7
326,Pop Smoke ,Dior,532,0.0,15,0,793436,1.45804298E8
137,The Weeknd ,Die For You,682,1.0,10,0,820834,2.40869086E8
708,Thomas Rhett ,Die A Happy Man,425,0.0,34,0,293571,7.4721719E7
796,Lil Tecca ,Did It Again,164,0.0,18,0,715007,6.6171892E7
572,Bad Bunny ,Después de la Playa,177,8.0,3,(x2),2158520,9.3328473E7
576,Luis Fonsi ,Despacito (Featuring Daddy Yankee),261,0.0,13,0,786546,9.3020729E7
116,Luis Fonsi ,Despacito  Remix,344,125.0,1,(x47),2129981,2.60702344E8
841,Taylor Swift ,Delicate,198,0.0,20,0,835863,6.2239023E7
751,J. Cole ,Deja Vu,166,17.0,1,(x6),2518901,7.0162237E7
128,Steve Lacy ,Dark Red,513,0.0,11,0,649193,2.49198471E8
642,Ariana Grande ,Dangerous Woman,241,8.0,7,0,700593,8.3265541E7
671,Ruth B. ,Dandelions,290,0.0,66,0,339445,7.9089363E7
352,Sam Smith ,Dancing With A Stranger,328,3.0,10,0,1143794,1.3876063E8
123,Tones And I ,Dance Monkey,539,23.0,6,0,1022885,2.56274759E8
213,The Neighbourhood ,Daddy Issues,705,0.0,50,0,359758,1.92551331E8
588,Gunna ,DOLLAZ ON MY HEAD,230,1.0,10,0,915411,9.1048768E7
134,Kendrick Lamar ,DNA.,451,69.0,2,(x15),3633524,2.42841173E8
993,Megan Thee Stallion ,Cry Baby,158,0.0,32,0,552142,5.1989339E7
933,GoldLink ,Crew,263,0.0,103,0,267875,5.6458549E7
481,Morgan Wallen ,Cover Me Up,437,0.0,23,0,664005,1.08508201E8
909,Post Malone ,Cooped Up,108,7.0,4,0,1692613,5.7988999E7
752,Juice WRLD ,Conversations,132,14.0,1,(x1),3452709,7.0155691E7
224,Drake ,Controlla,400,93.0,4,0,1020036,1.83609837E8
15,Post Malone ,Congratulations,1215,136.0,5,0,1263208,5.46036924E8
954,Daddy Yankee ,Con Calma,175,0.0,43,0,524382,5.5166149E7
522,PARTYNEXTDOOR ,Come and See Me,448,0.0,51,0,312204,1.01074101E8
906,Rae Sremmurd ,Come Get Her,379,0.0,34,0,278853,5.7995873E7
92,Juice WRLD ,Come & Go,644,73.0,1,(x4),3220828,2.80531842E8
289,Major Lazer ,Cold Water,274,99.0,1,(x10),1389715,1.60700352E8
256,Elton John ,Cold Heart  PNAU Remix,408,1.0,9,0,683288,1.73542648E8
584,Kodak Black ,Codeine Dreaming,218,2.0,10,0,867383,9.1629494E7
37,The Chainsmokers ,Closer,696,158.0,1,(x70),2504045,3.97735618E8
630,Ellie Goulding ,Close To Me,242,0.0,30,0,661749,8.4655009E7
994,Lil Baby ,Close Friends (Lil Baby & Gunna),200,0.0,41,0,632381,5.1946627E7
703,Nick Jonas ,Close,182,0.0,13,0,658150,7.5001886E7
12,Post Malone ,Circles,1172,163.0,1,(x38),3441328,5.98521764E8
547,Cage The Elephant ,Cigarette Daydreams,418,0.0,108,0,265431,9.7198449E7
851,Mariah Carey ,Christmas (Baby Please Come Home),152,0.0,31,0,1309666,6.1505577E7
717,Darlene Love ,Christmas (Baby Please Come Home),127,0.0,14,0,2503153,7.3684954E7
306,Rob $tone ,Chill Bill,442,4.0,10,0,686873,1.5405244E8
886,Drake ,Childs Play,239,0.0,22,0,591382,5.8873542E7
586,Drake ,Chicago Freestyle,245,3.0,4,0,1961616,9.1252372E7
686,OMI ,Cheerleader (Felix Jaehn Remix),268,80.0,2,(x15),728553,7.7317485E7
340,Sia ,Cheap Thrills,371,9.0,9,0,822906,1.42986096E8
225,Morgan Wallen ,Chasin' You,687,0.0,47,0,412670,1.83121183E8
568,Sia ,Chandelier,589,72.0,4,0,358733,9.4195494E7
683,Fall Out Boy ,Centuries,497,4.0,9,0,329550,7.7847863E7
615,Ed Sheeran ,Castle on the Hill,236,14.0,2,(x1),1464736,8.648277E7
791,Megan Thee Stallion ,Cash Shit,228,0.0,56,0,395408,6.6804083E7
182,Aminé ,Caroline,537,77.0,6,0,861158,2.06635412E8
734,Mykola Dmytrovych Leontovych ,Carol of the Bells,195,0.0,16,0,1503257,7.1706814E7
551,FRENSHIP ,Capsize,282,0.0,21,0,547036,9.6799483E7
89,Post Malone ,Candy Paint,717,42.0,4,0,1836069,2.86217712E8
210,The Weeknd ,Can't Feel My Face,543,142.0,1,(x52),1053578,1.9440686E8
410,NLE Choppa ,Camelot,297,4.0,7,0,932296,1.23589568E8
837,Kodak Black ,Calling My Spirit,161,0.0,27,0,690871,6.2881019E7
328,Lil Tjay ,Calling My Phone,301,61.0,1,(x8),1860203,1.4563311E8
605,Bad Bunny ,Callaita,255,0.0,37,0,491084,8.7611768E7
220,The Weeknd ,Call Out My Name,471,21.0,1,(x6),3490888,1.8519101E8
628,Starley ,Call On Me  Ryan Riback Extended Remix,227,0.0,21,0,530287,8.5119903E7
432,DNCE ,Cake By The Ocean,420,0.0,14,0,546287,1.18801783E8
753,Beyoncé ,CUFF IT,152,2.0,6,0,1388259,7.0035649E7
438,Jordan Davis ,Buy Dirt,446,0.0,58,0,353342,1.1723964E8
832,BTS ,Butter,121,1.0,10,0,1917442,6.3425107E7
90,DRAM ,Broccoli,646,141.0,3,(x16),1079595,2.85106532E8
480,Lil Durk ,Broadway Girls,291,11.0,4,0,1210147,1.08689365E8
955,Topic ,Breaking Me,176,0.0,46,0,436346,5.5109344E7
673,Dua Lipa ,Break My Heart,190,1.0,7,0,971615,7.8970082E7
610,Dove Cameron ,Boyfriend,236,2.0,10,0,610722,8.6719217E7
433,Kanye West ,Bound 2,361,0.0,20,0,606925,1.18764637E8
543,YBN Nahmir ,Bounce Out With That,316,0.0,27,0,621033,9.788544E7
139,Big Sean ,Bounce Back,531,79.0,3,(x7),1388544,2.39157563E8
707,Gucci Mane ,Both,282,0.0,35,0,473873,7.4752496E7
779,Ella Mai ,Boo'd Up,192,0.0,24,0,737115,6.7988376E7
409,Queen ,Bohemian Rhapsody  Remastered 2011,420,0.0,36,0,537813,1.23761624E8
120,Sam Hunt ,Body Like A Back Road,703,0.0,12,0,790758,2.59538408E8
821,Loud Luxury ,Body,179,0.0,22,0,674679,6.4219434E7
659,Megan Thee Stallion ,Body,187,1.0,10,0,856830,8.0338969E7
146,Cardi B ,Bodak Yellow,489,79.0,2,(x6),1383846,2.3578839E8
49,Lil Mosey ,Blueberry Faygo,603,152.0,2,(x12),1428849,3.55016723E8
503,Elvis Presley ,Blue Christmas,254,0.0,11,0,1959442,1.04768563E8
7,The Weeknd ,Blinding Lights,1100,233.0,1,(x11),2355059,6.44287953E8
194,Rae Sremmurd ,Black Beatles,384,82.0,1,(x21),2318636,2.00178133E8
904,Juice WRLD ,Black & White,242,0.0,24,0,686852,5.8028285E7
789,Rihanna ,Bitch Better Have My Money,362,4.0,6,0,437640,6.7108696E7
706,Drake ,Big Rings,305,0.0,13,0,406675,7.4818115E7
649,Latto ,Big Energy,263,0.0,38,0,412594,8.2202983E7
770,Yung Gravy ,Betty (Get Money),149,0.0,15,0,680508,6.8763185E7
22,Post Malone ,Better Now,862,72.0,1,(x8),3467168,4.63551468E8
389,NEIKED ,Better Days (NEIKED x Mae Muller x Polo G),321,20.0,6,0,883029,1.29400161E8
119,Khalid ,Better,519,14.0,7,0,1413872,2.59760668E8
349,Lil Xan ,Betrayed,374,0.0,21,0,669421,1.4025061E8
305,H.E.R. ,Best Part,635,0.0,53,0,483402,1.54582091E8
371,Saweetie ,Best Friend,299,1.0,10,0,732662,1.35156338E8
112,Imagine Dragons ,Believer,745,5.0,9,0,898836,2.63375966E8
811,Taylor Swift ,Bejeweled,67,18.0,8,0,5096200,6.4685828E7
431,Måneskin ,Beggin',231,29.0,4,0,1100134,1.1892292E8
173,Lewis Capaldi ,Before You Go,672,0.0,39,0,558202,2.11623667E8
674,Luke Combs ,Beer Never Broke My Heart,296,0.0,32,0,569096,7.8948456E7
309,Ed Sheeran ,Beautiful People,309,39.0,3,(x1),1615072,1.52409919E8
689,Maroon 5 ,Beautiful Mistakes,190,0.0,27,0,619022,7.6939291E7
77,Luke Combs ,Beautiful Crazy,1123,0.0,54,0,435905,2.98483119E8
497,Bazzi ,Beautiful,290,0.0,28,0,586218,1.05769712E8
545,Kane Brown ,Be Like That,302,0.0,24,0,651226,9.7216562E7
822,Marshmello ,Be Kind,172,0.0,13,0,1164780,6.4216454E7
830,Cardi B ,Be Careful,135,6.0,9,0,1175624,6.3512782E7
347,Dean Lewis ,Be Alright,453,0.0,19,0,671232,1.41016791E8
472,Cardi B ,Bartier Cardi,221,35.0,3,(x6),1093964,1.09650225E8
78,21 Savage ,Bank Account,553,139.0,1,(x20),1320772,2.98320136E8
636,AJR ,Bang!,298,0.0,36,0,464797,8.4042339E7
646,Jessie J ,Bang Bang,461,77.0,2,(x1),396038,8.2251994E7
72,Juice WRLD ,Bandit,670,97.0,2,(x4),1749825,3.0704816E8
757,Camila Cabello ,Bam Bam,188,0.0,15,0,561180,6.9714662E7
109,Mustard ,Ballin',656,4.0,10,0,986414,2.65117682E8
491,Post Malone ,Ball For Me,215,6.0,8,0,2786889,1.07079418E8
778,Mustard ,Baguettes in the Face,182,0.0,32,0,579774,6.8006179E7
114,Migos ,Bad and Boujee,491,98.0,1,(x32),1816754,2.62086852E8
564,Machine Gun Kelly ,Bad Things  With Camila Cabello,210,36.0,7,0,785738,9.4454737E7
871,Selena Gomez ,Bad Liar,133,2.0,7,0,1149683,6.0028652E7
252,Ed Sheeran ,Bad Habits,350,49.0,7,0,1259918,1.74488164E8
140,Steve Lacy ,Bad Habit,183,136.0,1,(x66),1691327,2.39087671E8
750,Young Thug ,Bad Bad Bad,154,5.0,7,0,1085341,7.0324546E7
516,Halsey ,Bad At Love,260,0.0,22,0,683397,1.01922633E8
574,Selena Gomez ,Back To You,234,0.0,15,0,877343,9.3219297E7
529,Drake ,Back To Back,410,5.0,10,0,437503,1.00323465E8
501,Pooh Shiesty ,Back In Blood,283,7.0,9,0,718634,1.05011176E8
956,DaBaby ,Baby Sitter,182,0.0,55,0,414755,5.5095664E7
407,Quality Control ,Baby (Lil Baby feat. DaBaby),308,0.0,14,0,779096,1.24162581E8
96,Travis Scott ,BUTTERFLY EFFECT,682,18.0,9,0,1568959,2.76763296E8
889,Beyoncé ,BREAK MY SOUL,115,15.0,2,(x2),1990829,5.876615E7
94,DaBaby ,BOP,622,76.0,1,(x1),1601147,2.77705797E8
469,YG ,BIG BANK,267,0.0,21,0,870915,1.10251626E8
631,XXXTENTACION ,BAD!,147,26.0,2,(x2),2102844,8.4596862E7
329,Charlie Puth ,Attention,346,0.0,16,0,797196,1.45299789E8
303,Masked Wolf ,Astronaut In The Ocean,290,58.0,4,0,1028047,1.55387513E8
52,Harry Styles ,As It Was,273,203.0,1,(x40),5953134,3.4866808E8
676,XXXTENTACION ,Arms Around You,154,12.0,2,(x1),1592205,7.8640068E7
129,Juice WRLD ,Armed And Dangerous,756,10.0,9,0,1170042,2.48991383E8
447,Wallows ,Are You Bored Yet?,420,0.0,54,0,399406,1.14791296E8
952,Cigarettes After Sex ,Apocalypse,170,0.0,42,0,402317,5.5292647E7
801,Justin Bieber ,Anyone,145,11.0,1,(x3),1054190,6.5472657E7
434,Travis Scott ,Antidote,535,0.0,12,0,509143,1.18146637E8
406,Taylor Swift ,AntiHero,69,46.0,1,(x14),7786096,1.24825787E8
836,Maroon 5 ,Animals,323,78.0,2,(x13),357602,6.2902009E7
951,John Legend ,All of Me,478,0.0,28,0,247616,5.5369178E7
705,The Chainsmokers ,All We Know,178,35.0,7,0,837948,7.4922652E7
523,Taylor Swift ,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),205,24.0,1,(x9),3490740,1.0092002E8
737,Jon Bellion ,All Time Low,206,0.0,16,0,701388,7.1474224E7
179,Kendrick Lamar ,All The Stars,404,78.0,2,(x10),1794893,2.07519025E8
865,Snakehips ,All My Friends,258,0.0,36,0,401981,6.059319E7
688,Kanye West ,All Mine,137,17.0,1,(x4),2757615,7.6972755E7
916,Fifth Harmony ,All In My Head (Flex),160,0.0,23,0,523697,5.7664256E7
70,Mariah Carey ,All I Want for Christmas Is You,426,162.0,1,(x15),3987998,3.12323662E8
10,Juice WRLD ,All Girls Are The Same,1681,2.0,5,0,1239152,6.13872384E8
940,Meek Mill ,All Eyes on You,258,0.0,11,0,448477,5.6247567E7
788,Meghan Trainor ,All About That Bass,291,94.0,1,(x34),550471,6.7151753E7
973,Vundabar ,Alien Blues,172,0.0,27,0,461330,5.4041374E7
327,Doja Cat ,Ain't Shit,356,39.0,4,0,1413486,1.45660715E8
592,Fetty Wap ,Again,344,19.0,9,0,502578,8.9804385E7
316,Don Toliver ,After Party,400,0.0,11,0,768932,1.48828688E8
922,The Weeknd ,After Hours,102,16.0,2,(x7),2309285,5.7062099E7
111,Harry Styles ,Adore You,633,18.0,1,(x1),1809594,2.64055553E8
763,City Girls ,Act Up,236,0.0,61,0,404314,6.9423378E7
890,The Weeknd ,Acquainted,407,0.0,13,0,437153,5.8655818E7
317,Lizzo ,About Damn Time,243,51.0,3,(x1),1276164,1.48776441E8
995,Tai Verdes ,AOK,167,0.0,35,0,451540,5.1926588E7
280,Burl Ives ,A Holly Jolly Christmas  Single Version,278,31.0,5,0,4242454,1.63198351E8
781,Beyoncé ,7/11,455,15.0,9,0,343149,6.7910109E7
54,Ariana Grande ,7 rings,559,72.0,1,(x34),3961641,3.32694161E8
342,Lukas Graham ,7 Years,414,79.0,2,(x8),972767,1.4227741E8
393,Morgan Wallen ,7 Summers,388,7.0,3,(x2),2269891,1.28247607E8
274,Fetty Wap ,679,501,111.0,2,(x14),850028,1.65220739E8
156,Arctic Monkeys ,505,692,0.0,13,0,510329,2.31800625E8
803,2 Chainz ,4 AM,195,0.0,19,0,674422,6.541852E7
315,Ariana Grande ,34+35,291,63.0,1,(x5),2698854,1.4886414E8
977,Childish Gambino ,3005,547,0.0,37,0,253876,5.3853351E7
833,David Guetta ,2U,121,6.0,8,0,1014314,6.3383451E7
381,Bruno Mars ,24K Magic,349,13.0,5,0,937406,1.32118188E8
307,YNW Melly ,223's,325,45.0,4,0,1161395,1.52984591E8
400,Polo G ,21,425,0.0,35,0,462532,1.26417091E8
245,Sleepy Hallow ,2055,454,12.0,7,0,826350,1.76244822E8
95,Lil Uzi Vert ,20 Min,1012,0.0,45,0,401156,2.77454899E8
567,Kevin Gates ,2 Phones,337,0.0,15,0,598771,9.4221975E7
60,Logic ,18002738255,590,111.0,1,(x10),1559318,3.20245347E8
769,Metro Boomin ,10 Freaky Girls,159,3.0,7,0,1054273,6.8910633E7
985,Drake ,10 Bands,329,12.0,5,0,536440,5.2875134E7
733,Drake ,0 To 100 / The Catch Up,512,0.0,17,0,225729,7.182784E7
928,Taylor Swift ,...Ready For It?,144,8.0,1,(x2),1597419,5.6613807E7
450,Eminem ,'Till I Collapse,771,0.0,41,0,431726,1.14132725E8
493,Olivia Rodrigo ,"jealousy jealousy",256,4.0,9,0,1994138,1.06842027E8
344,gnash ,"i hate u i love u",385,0.0,16,0,563858,1.41690287E8
776,Taylor Swift ,"You're On Your Own Kid",67,18.0,5,0,6074375,6.8091952E7
838,Daya ,"Sit Still Look Pretty",262,0.0,53,0,314723,6.2564123E7
600,Lil Baby ,"Never Recover (Lil Baby & Gunna Drake)",179,11.0,1,(x1),1813449,8.8382182E7
609,Rich Homie Quan ,"Flex (Ooh Ooh Ooh)",441,0.0,11,0,423842,8.6829715E7
176,G-Eazy,"Eazy  Me Myself & I",513,148.0,2,(x12),997340,2.08480098E8
324,Justin Timberlake ,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",437,60.0,5,0,936011,1.46405505E8
844,Dean Martin ,"Baby It's Cold Outside",160,0.0,27,0,1465503,6.2187665E7
246,Dan + Shay ,"10 000 Hours",465,21.0,2,(x3),2073482,1.75930281E8
517,$uicideboy$ ,"...And to Those I Love Thanks for Sticking Around",392,0.0,35,0,441747,1.01882235E8
62,Ariana Grande "thank u, next",463,93.0,1,(x42),4190968,3.1798755E8
310,Ariana Grande, "break up with your girlfriend i'm bored",235,49.0,1,(x4),3498779,1.52246486E8
